0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
0.123905,-1.429516,-0.289371,-0.278968,0.911608,-0.099997,0.632031,-0.696237,0.206396,-0.572915,-0.088848,-0.336831,-0.22389,0.014756,-0.139896,-0.179707,0.700774,-0.208995,-0.025323,-0.21994,air_conditioner
-0.137412,-1.610741,-0.606864,0.001647,0.40806,-0.52449,0.293045,-1.949954,0.224914,-0.561129,0.851446,-0.162724,-0.151243,0.620524,-0.580094,0.129038,1.408731,-0.78476,-0.552404,-0.597617,air_conditioner
-1.125569,-2.171245,-0.524478,0.428892,1.291721,-1.162755,-0.042938,-1.719636,0.011633,-0.297564,0.77602,-0.386485,-0.20133,0.566826,-0.170843,0.033898,1.235326,0.095192,-0.167065,-0.246583,air_conditioner
0.741944,0.009102,-0.851558,0.488555,0.691026,-0.431069,0.459423,-0.595387,-0.125737,-0.592015,0.425684,-0.937368,-0.047647,0.314196,-0.252241,0.457289,1.234787,-0.394114,0.490489,-0.002961,air_conditioner
-1.10097,-3.821401,-0.453681,-0.405137,0.461174,-0.428519,-0.062361,-1.319332,0.313931,-0.915365,0.483512,-0.044184,-0.258261,0.287319,-0.150866,0.136411,0.89535,-0.283136,-0.145097,-0.365064,air_conditioner
-0.798783,-3.541684,-0.427633,-0.497193,0.698623,-0.505141,0.073113,-1.270356,0.386192,-0.620499,0.453377,0.016447,-0.44512,0.257861,-0.408788,-0.097216,0.552809,-0.476703,-0.148902,-0.727461,air_conditioner
-0.776274,-3.204193,-0.281987,-0.247186,-0.045,0.174082,-0.050363,-1.646732,0.157588,-0.838967,0.615503,-0.263828,-0.219185,0.235706,-0.301667,0.205395,0.865893,-0.841398,-0.034832,-0.298711,air_conditioner
-1.11068,-1.483762,-1.317355,0.238281,1.125707,-0.04854,0.391415,-1.362867,0.456014,-0.69876,0.56162,-0.954571,-0.166761,0.715933,-0.360147,0.248758,1.18797,0.073075,0.115665,-0.53376,air_conditioner
-0.989594,-2.287948,-1.165064,0.28731,0.165526,0.260649,0.303125,-1.578138,0.86408,-1.188167,0.50867,-0.229712,-0.245052,0.454797,-0.340513,-0.026255,1.304395,-0.327963,-0.548688,0.346896,air_conditioner
-1.039406,-1.165639,-1.384827,0.924854,0.007186,-0.250416,0.00215,-1.562895,0.722151,-1.26792,0.810514,-0.371624,0.284081,-0.030591,-0.244637,-0.184182,1.388187,-1.013597,-0.794904,0.662647,air_conditioner
-0.975255,-3.525642,-0.365053,-0.576962,0.329943,0.035251,-0.263193,-1.334705,0.399272,-0.395404,0.766252,-0.134487,0.077213,0.306993,-0.29791,0.031914,1.001813,-0.236878,-0.42386,-0.53875,air_conditioner
-0.116585,0.004981,-0.77444,-0.077893,1.336309,0.138643,0.252624,-0.398034,0.193694,-0.467117,0.213131,-1.011264,-0.24271,0.740858,-0.19449,-0.115422,0.851219,-0.169689,0.627009,-0.006538,air_conditioner
-1.34953,-1.411536,-0.713274,-0.101775,1.074798,0.042007,0.179229,-1.283314,0.610691,-0.953574,0.643722,-0.752084,-0.273745,0.259234,-0.756065,-0.293129,1.354235,0.165759,-0.15002,-0.182819,air_conditioner
-1.089447,-1.568457,-0.344844,0.123662,1.037712,0.017252,0.044243,-1.103528,0.423733,-0.775199,0.555504,-0.705656,-0.163943,-0.035481,-0.374687,0.039116,1.029179,-0.411102,0.065028,-0.225489,air_conditioner
-1.031938,-2.148586,-0.910109,0.20926,1.00659,0.199211,0.341807,-1.151469,0.385212,-0.761314,0.209875,-0.499061,-0.624436,0.69254,-0.172324,-0.031297,0.88744,0.106461,0.457793,-0.674926,air_conditioner
-1.349956,-3.084532,0.152989,-0.141434,0.800906,-0.298817,0.412556,-1.380737,0.112603,-0.825886,0.614535,-0.239282,-0.002776,0.311524,-0.157747,0.310587,0.859088,-0.10516,0.216546,-0.509934,air_conditioner
-1.362401,-3.371247,0.527179,-0.18735,0.4749,-0.213476,0.107146,-1.162937,0.131956,-0.905637,0.317326,0.181391,-0.024554,0.19199,-0.250253,-0.136206,0.652577,0.028476,-0.105811,-0.244234,air_conditioner
-0.262459,-0.640247,-1.387559,0.228185,1.107676,0.141396,0.699046,-0.213404,0.754425,-0.746281,0.229963,-0.439671,-0.125172,0.343325,-0.229638,-0.590938,0.771319,0.054045,0.438957,-0.261656,air_conditioner
-0.088191,-1.468142,-2.049618,0.35211,-0.253857,-1.598632,0.481674,-0.177985,-0.581619,-0.095292,0.756598,-0.336625,-0.640289,0.2862,-0.829353,-1.02723,0.374929,0.588073,0.39331,-0.473394,dog_bark
0.112858,-0.871265,-4.663795,0.482162,0.805124,-2.420081,0.539316,-0.21051,-0.443095,0.205426,0.864169,-0.766773,-0.357326,0.361292,-0.646916,-1.237137,-0.067559,-0.297309,1.207884,-1.259784,dog_bark
-0.10508,-1.733424,-1.444494,-0.427909,0.464819,-1.236752,0.598795,-0.081887,-0.662874,0.170488,0.15717,-0.041324,-0.726924,-0.176486,-0.101014,-0.929192,-0.010532,-0.19815,0.22053,0.042288,dog_bark
-0.55058,-0.362231,-3.073645,0.99001,-0.408898,-0.80552,0.975878,-0.657991,-1.286337,0.310887,0.225823,0.590797,-1.083333,0.05893,0.421117,-1.980145,-0.060939,1.043875,0.9068,-0.654046,dog_bark
-6.989801,5.38916,-0.835269,-0.772085,0.837405,-3.100737,0.467449,-0.250936,1.237833,0.589065,0.261601,-0.993842,-0.940926,-0.681216,-0.340952,-0.932059,0.190297,-0.529448,0.271569,-0.107296,dog_bark
-3.341329,-4.385662,-2.666095,-0.870522,-0.237197,-0.260812,1.115178,0.104206,-0.108959,0.465842,-0.553139,-0.091985,0.935747,-0.142844,0.465792,-0.353204,-0.117199,-0.263887,0.118996,-0.458918,drilling
-3.339127,-4.722111,-2.860654,-0.540426,-0.247059,-0.078372,1.286796,0.0224,0.091626,0.545462,-0.608815,0.050678,0.958755,-0.174354,0.536267,-0.310028,-0.478085,0.004381,0.224961,-0.401793,drilling
-3.323964,-4.62456,-2.816415,-0.700134,-0.16928,-0.371319,1.358801,0.057549,0.078878,0.58037,-0.663907,-0.033458,1.12716,-0.182266,0.597325,-0.118096,-0.394019,0.055136,0.117388,-0.392014,drilling
-3.270122,-4.633191,-2.968983,-0.630401,-0.039335,-0.071481,1.321442,0.081028,-0.031677,0.630851,-0.644174,-0.009282,1.156473,-0.124555,0.576971,-0.271162,-0.420492,0.186324,0.017634,-0.428952,drilling
-3.444319,-4.677402,-2.815326,-0.458266,-0.187589,0.211277,1.217345,0.010981,0.02502,0.622582,-0.629604,0.124846,0.948236,-0.132437,0.502614,-0.444885,-0.498914,0.267518,-0.035441,-0.442099,drilling
-3.518795,-4.580567,-2.651292,-0.53088,-0.280229,0.021325,1.151086,0.041139,0.030677,0.59054,-0.725758,0.064338,0.796715,-0.160601,0.398459,-0.411294,-0.395192,0.127357,-0.093769,-0.334966,drilling
2.145069,-2.337067,-1.135332,-2.405429,-0.0049,1.255364,-0.25869,0.014411,-2.368555,1.173443,2.132379,-3.72084,-1.751282,0.397542,0.551362,1.689096,-0.376842,0.391559,-0.469968,0.998894,dog_bark
1.896071,-2.579639,-0.745932,-2.447996,0.026951,0.811365,-0.193165,0.35159,-2.048936,0.920354,2.218699,-3.716834,-2.151181,0.070048,0.36346,1.569619,-0.37707,0.535795,-0.477863,1.010003,dog_bark
1.8218,-2.782879,-0.330399,-2.439567,-0.215332,1.008551,-0.474529,0.347953,-2.133287,1.006802,2.096309,-3.658382,-2.330664,-0.136431,0.543672,1.366156,-0.402329,0.539285,-0.490391,0.99564,dog_bark
1.652728,-2.959521,-0.213085,-2.429421,-0.168979,0.453367,-0.636188,0.616485,-2.012628,0.902892,1.923312,-3.675671,-2.448848,-0.075177,0.447887,1.165934,-0.430656,0.579115,-0.508171,0.771172,dog_bark
0.649975,0.161305,-1.339066,0.378702,-0.607465,0.510514,-1.294929,-0.703041,0.398946,-0.101539,-0.056277,-0.186168,1.555789,0.10279,1.188125,1.289514,1.041073,0.714101,0.253221,0.530444,dog_bark
1.172185,0.90196,-1.306923,0.467718,-0.744001,0.180272,-0.80514,-0.400869,0.776623,-0.223835,0.262049,-0.423005,1.088788,0.660083,1.527451,0.221536,-0.222998,-0.075015,0.269172,0.091497,dog_bark
-1.75245,-0.676628,0.733678,-0.736744,1.05197,-0.744033,0.095361,-0.456094,-0.165989,0.608938,-0.099022,0.078698,0.739186,-0.241634,0.166634,-0.107047,-0.304032,0.28642,-0.767869,0.005186,gun_shot
-1.682363,0.123691,0.592509,0.722966,-0.69608,-0.68802,-0.44646,-0.747135,0.637935,-0.395349,-0.047531,-0.691546,-0.872664,-0.050921,-0.136633,0.42559,1.275085,-2.016612,0.083871,0.964974,street_music
-1.858958,0.479417,0.081983,1.975636,0.294925,-0.035586,-1.323832,-0.976754,0.047279,-0.786082,-0.077238,-0.527819,-0.216715,0.181576,-0.190684,1.119292,1.528053,-1.822691,0.021055,1.673924,street_music
-1.243228,-0.054304,0.852352,1.97766,-0.625507,0.578912,-0.412017,-0.860384,0.080202,-0.946907,-0.180029,-0.799693,-0.782748,0.206393,-0.069282,0.766693,1.288255,-2.102956,0.470352,1.29984,street_music
-1.419653,0.238219,-0.114618,1.87536,0.572353,0.410126,-0.920612,-0.642205,-0.272833,-0.933702,0.547466,-0.792855,0.07018,0.572263,-0.18519,0.923221,0.975437,-1.337719,-0.124827,1.353747,street_music
-1.533392,0.123045,1.195081,1.893551,-0.348059,0.123594,-0.253649,-0.295243,-0.097503,-0.985644,0.130136,-0.49914,-0.727956,0.300091,0.003039,1.028683,0.655769,-1.203652,-0.025787,0.752597,street_music
-1.274911,-0.02687,0.854709,1.83491,-0.203784,-0.273479,-0.18455,-0.62133,0.03226,-0.964321,-0.110962,-0.478789,-1.024543,0.333156,-0.182981,0.866024,0.875284,-1.617216,0.092872,0.825914,street_music
-1.555429,0.286908,-0.188924,1.881117,0.332251,0.43308,-0.744418,-0.673028,-0.150616,-0.848257,0.410456,-0.758266,0.039179,0.665907,-0.326981,0.772356,1.181663,-1.385651,0.198653,0.98705,street_music
-2.455062,1.575442,0.158434,-0.165502,-0.237447,0.760152,-0.501094,-0.163358,0.157349,0.239845,0.427596,-0.599284,-0.584147,0.340205,-0.386121,0.13199,0.039063,-0.152575,0.262007,-0.070577,street_music
-1.723041,0.992281,-0.549794,-0.765945,0.183705,0.537012,-0.299077,-0.12719,-0.212319,0.366108,0.201754,-0.430313,-0.633153,0.651929,-0.591861,-0.384464,0.001621,0.006176,0.096844,-0.441255,street_music
-2.804834,0.498866,0.423334,-0.912539,0.046806,0.153909,-0.216353,-0.379865,0.030501,0.408718,0.349646,-0.564371,-0.579054,0.063172,-0.197051,-0.228057,-0.173727,-0.138124,-0.060715,-0.44751,street_music
-2.089244,0.79534,0.281681,-0.665893,0.056305,-0.024404,-0.239123,-0.289636,-0.151007,0.401466,0.299946,-0.490048,-0.19963,-0.042296,-0.032919,0.082502,0.270679,-0.152653,0.018647,-0.343287,street_music
-2.069437,1.466287,0.170647,-0.450743,0.032667,0.470683,-0.230017,-0.016478,0.049973,0.042709,0.192507,-0.68968,-0.76252,0.309603,-0.44205,0.367499,0.486338,0.262401,0.237128,-0.041335,street_music
-2.019475,0.917017,0.306877,-0.731034,0.254507,0.039413,0.144036,0.014874,-0.205558,0.425862,0.284881,-0.866112,-0.065812,-0.214213,-0.238224,0.027479,0.372903,-0.212379,0.137216,-0.090743,street_music
-3.894721,-3.707043,2.418682,-1.288938,-0.94462,0.432266,-1.904684,1.23961,0.289646,-1.744299,-1.714823,-0.530128,1.752872,0.436617,0.085952,0.662842,0.8143,0.469138,0.955151,-1.061732,jackhammer
-3.221437,-3.590492,2.430625,-1.328999,-1.069596,0.595568,-1.4368,1.46564,0.308226,-1.763967,-1.897171,-0.369712,1.978107,0.930277,0.177069,0.454086,0.948339,0.411856,0.893614,-0.91195,jackhammer
-3.793955,-3.364716,1.966007,-1.367952,-1.235423,1.111395,-2.128529,1.931983,0.703318,-2.224377,-1.978073,-0.981462,1.482261,1.239465,-0.548589,0.472505,1.215964,0.492308,0.748903,-0.566082,jackhammer
-4.283551,-3.482399,1.801018,-1.220048,-1.313408,0.946465,-2.149364,1.852474,0.71219,-2.379168,-2.244785,-0.788924,1.738777,1.05744,-0.214985,0.822133,1.316526,-0.03742,0.932991,-0.623914,jackhammer
-4.509066,-3.43499,1.95164,-1.367765,-1.227943,0.414717,-2.001589,1.272593,0.439845,-2.035425,-2.095319,-0.632496,1.84302,0.622538,0.298036,0.644652,0.903819,-0.469355,1.238316,-0.663049,jackhammer
-4.266841,-3.342367,1.96102,-1.246671,-1.285279,0.587674,-2.056494,1.709785,0.616592,-2.238577,-1.582619,-0.974505,2.086635,1.429021,-0.091663,0.518865,1.007653,0.156032,1.05228,-0.67438,jackhammer
-4.603594,-3.646602,2.215487,-0.95625,-1.439303,0.364194,-1.800901,1.990258,0.748861,-2.35051,-1.4732,-0.804618,1.924508,1.631186,-0.404701,0.270609,0.726893,0.76367,0.675794,-0.523612,jackhammer
-4.864185,-3.870981,2.019718,-0.989351,-1.024537,0.214546,-1.21102,1.210999,0.256422,-2.063662,-1.925895,-0.10314,1.913474,1.311782,-0.542156,0.441769,0.277221,0.795666,0.465729,-0.606645,jackhammer
3.608063,-1.696173,1.473047,-0.406983,-0.392611,-0.56024,0.45663,-0.020968,-1.051286,-0.156694,0.344583,0.226488,0.066042,-0.575217,-0.007119,-0.521877,-0.65114,0.185217,-0.139134,-0.13841,children_playing
2.614193,0.15183,1.48028,-0.354882,0.002621,-0.782139,-1.026426,1.251303,-0.674639,-0.171117,0.691526,-0.149871,-0.813948,-1.048904,0.318943,-0.00093,-0.490413,0.251877,0.493834,-0.924029,children_playing
3.77284,-1.91604,1.119975,-0.41206,-0.147182,-0.730179,0.43228,0.259451,-0.776648,-0.146709,0.224254,0.094868,0.327444,-1.163658,0.213552,-0.676598,-0.584024,0.254286,-0.112759,-0.14793,children_playing
2.487261,-1.113081,0.106752,-1.061488,-0.357057,-0.187802,0.696751,1.577158,-0.323906,-0.593663,0.12529,-0.473183,-0.69355,-0.150966,0.695091,0.238775,-0.322644,1.136262,0.028487,-0.033208,children_playing
2.471072,-0.568433,0.094476,-0.929476,0.025512,0.842139,-0.292149,1.105184,-1.569534,-0.446496,-0.092488,-0.022754,-1.070469,-0.813407,0.436114,0.277462,0.383593,0.907877,-0.009342,-0.955115,children_playing
2.224516,-0.663579,0.062063,-0.910321,-0.616211,0.620838,0.608609,1.584565,-0.988668,-0.420019,0.386649,-0.59148,-2.064808,-0.95422,0.949495,-0.489194,-0.220738,0.510943,-0.131887,-0.301417,children_playing
2.09083,-0.695238,0.662883,-0.702974,-0.84137,-0.023174,0.518254,1.615895,-1.210829,-0.7142,-0.20465,-0.486232,-0.769229,-0.831466,0.506991,-0.235538,0.819169,0.728627,-0.108537,-0.156109,children_playing
2.863295,-0.607266,-0.016708,-0.670383,-0.198505,-0.742017,0.745639,1.172738,-0.908098,-0.385723,-0.003858,0.172339,-1.075366,-0.470252,0.250665,0.381231,0.512753,0.660185,0.065355,-0.127626,children_playing
-4.264417,1.292545,0.488151,-1.237045,0.98424,-0.583076,0.261275,-1.112916,1.040617,0.508213,0.89056,-1.009099,-0.915048,-0.287516,0.717718,-0.543075,0.176844,-0.873012,1.005691,0.541844,car_horn
-3.993546,1.39703,0.806047,-0.840892,0.234907,-0.046137,0.511148,-0.965699,-0.446878,-0.319387,0.768934,-0.125759,0.158062,-0.256608,-0.646557,0.460533,-0.780644,-0.02843,-0.103157,1.232605,car_horn
-4.167495,0.947289,0.560118,-1.006924,0.701854,-0.803756,0.18475,0.307673,0.489767,-1.665641,0.798232,1.391976,0.142184,-0.365102,0.868517,-0.170428,0.543306,-1.27498,-0.427926,-0.537167,car_horn
-3.966015,1.050255,1.231355,-0.585424,0.381991,-0.070239,-0.062279,-0.55947,-0.392658,-0.367838,0.138417,0.968322,0.130397,-0.416492,-1.346731,-0.09802,-0.318495,0.055084,-0.380038,0.763751,car_horn
-3.975202,-0.798161,-0.210157,0.656701,0.678747,-0.233127,-0.269304,-0.70737,1.62333,-1.282919,-0.090455,0.306644,-0.495178,0.34624,-0.76892,-0.513271,-0.709437,-0.042944,0.916439,0.721716,car_horn
0.795256,0.440309,-1.468009,-1.247356,-1.650767,0.528377,0.09584,-0.302363,1.21133,-0.223085,-0.659288,0.324705,0.47811,0.879723,0.189279,-1.033705,-0.20869,1.894084,0.999132,-1.007384,dog_bark
0.623589,1.069806,-2.028223,-1.053492,-1.547912,1.015607,-0.32236,-1.666623,0.558549,0.32844,-0.109699,0.965221,1.429458,-1.224929,0.279358,0.701289,1.407028,0.270644,0.825022,-0.056054,dog_bark
0.514381,0.744072,-1.28221,-1.346193,-1.665859,1.117084,-0.830024,-1.355602,0.502418,0.159807,0.545085,0.836663,1.756494,-0.694139,0.44514,1.02728,1.363289,0.527938,0.88476,0.324062,dog_bark
0.483354,0.782971,-1.27647,-1.352547,-1.49682,1.869145,-0.757738,-1.334003,0.267814,0.259241,0.811082,0.977627,2.032209,-0.02774,0.735338,0.966912,1.229695,1.07864,0.816934,0.156164,dog_bark
-4.521201,2.443877,-2.829358,-2.543636,0.47546,0.434769,1.182098,0.413482,0.050589,-0.551322,-0.110511,0.365209,-0.383234,-0.362003,-0.339127,-0.709973,0.296475,0.577551,-0.318289,-0.191627,children_playing
-5.054847,2.406508,-3.16907,-2.568461,0.584415,1.238824,1.583277,1.254118,-0.405269,-0.418572,0.573964,-0.099181,-0.246157,0.609172,0.13277,-0.517225,-0.059519,0.897992,-0.710105,-0.184685,children_playing
-4.38399,2.553392,-2.856456,-1.826373,-0.143024,0.841489,0.020461,0.045187,-0.860462,0.589466,-0.888342,-1.052907,-0.794682,0.053976,-0.034362,-1.263988,-0.68202,0.715483,-0.579716,0.066653,children_playing
-4.609522,2.280576,-2.465136,-2.038002,-0.201925,1.345387,0.551469,0.118677,-0.266874,0.246308,0.178145,-0.914121,-0.938462,-0.159863,0.245919,-1.426381,-0.523423,0.423817,-0.264993,-0.003984,children_playing
-4.393568,2.223473,-1.962279,-2.07856,-0.122013,0.562744,1.005282,0.959219,-0.157184,-0.119005,-0.64241,-0.903607,0.0098,0.503842,0.818655,-0.639489,0.278345,0.582478,-0.16416,-0.987867,children_playing
-4.530267,2.301656,-1.679126,-2.303179,-0.110944,1.415854,1.027031,0.55895,-1.191585,-0.364626,0.843071,-0.754213,0.191843,-0.184506,0.445491,-0.069847,-0.291122,0.421899,-0.150964,-0.63523,children_playing
-4.438697,2.04097,-2.452585,-2.285416,0.318815,-0.494252,0.944801,0.358694,0.391728,-0.075201,0.707846,0.108068,0.338225,0.992699,-0.233857,-0.698566,0.172824,0.601797,-0.236101,-0.205057,children_playing
-4.671005,2.098628,-2.02962,-2.584533,0.830297,0.560249,0.604351,0.014019,-0.229193,0.383786,0.742549,0.526185,-0.07826,0.232701,-0.16374,-0.435933,-0.168702,0.265459,-0.232613,0.301284,children_playing
0.033968,-0.487381,-0.722847,-1.236029,-1.607802,-0.426275,0.562819,-0.439962,0.04419,-0.985937,-0.664052,-1.079903,-1.025768,-0.8498,-0.570642,0.055536,0.601224,0.146772,-0.484114,0.298469,dog_bark
-0.048137,-0.759317,-0.466568,-1.507332,-0.949831,0.069015,0.975297,0.148958,-0.350593,-1.377976,0.132137,0.044523,-0.146499,-0.919673,0.043366,-0.445274,-0.364334,-0.658708,0.486163,-0.050291,dog_bark
3.160211,-1.390682,0.860893,1.497985,-0.356163,0.290009,1.260161,-0.704286,0.459533,0.531837,0.357019,0.149186,-0.47007,0.516383,2.092582,-0.482908,-0.741881,-0.467222,0.21506,0.329546,engine_idling
3.235151,-1.45284,0.849789,1.519122,-0.321672,0.260118,1.225893,-0.723481,0.500712,0.625619,0.175863,0.148816,-0.512816,0.422697,1.91138,-0.491885,-0.70747,-0.484021,0.289336,0.307834,engine_idling
3.251969,-1.569523,0.798678,1.57639,-0.240319,0.58509,0.985802,-0.805187,0.399289,0.75605,0.136347,0.363601,-0.368291,0.295288,2.114084,-0.415557,-0.748032,-0.649205,0.114445,0.381731,engine_idling
3.348062,-1.523978,0.600946,1.600088,-0.05236,0.6305,0.94482,-0.787937,0.391554,0.656891,0.27428,0.357143,-0.020406,0.360297,1.974024,-0.401654,-0.62046,-0.648555,0.211246,0.385102,engine_idling
3.344707,-1.57264,0.553065,1.56793,0.01347,0.298866,1.049751,-0.815829,0.389106,0.609056,0.293768,0.347471,-0.024266,0.299785,1.985166,-0.352294,-0.454937,-0.629845,0.27596,0.315523,engine_idling
3.409014,-1.632443,0.507641,1.560082,0.004513,0.064085,1.137578,-0.826146,0.451817,0.586289,0.185313,0.277299,-0.148235,0.375403,1.994466,-0.373697,-0.51004,-0.506602,0.284509,0.302768,engine_idling
3.44895,-1.642514,0.385086,1.499797,0.06961,0.061146,1.226326,-0.762185,0.520201,0.617643,0.2685,0.253524,-0.195387,0.409561,1.986639,-0.405678,-0.659475,-0.463027,0.26835,0.275242,engine_idling
3.403112,-1.59266,0.417552,1.534216,0.027436,-0.102346,1.193374,-0.746848,0.545239,0.66542,0.177876,0.266443,-0.168653,0.290518,1.986295,-0.359617,-0.648326,-0.494078,0.23752,0.353714,engine_idling
3.4173,-1.635536,0.494289,1.592878,-0.094526,-0.142696,1.20462,-0.738574,0.520744,0.723477,0.084664,0.22675,-0.138286,0.278284,1.947354,-0.294124,-0.633426,-0.461053,0.165266,0.392592,engine_idling
3.409914,-1.640023,0.469782,1.594711,-0.079651,0.054843,1.203086,-0.722099,0.602135,0.753165,0.050867,0.298105,-0.208516,0.339209,2.003991,-0.350522,-0.613169,-0.469199,0.090868,0.33736,engine_idling
3.306383,-1.632295,0.509823,1.568068,-0.10474,0.080273,1.12154,-0.733592,0.59092,0.704438,0.106393,0.270773,-0.173243,0.358911,2.027675,-0.306621,-0.646082,-0.584019,0.210744,0.37849,engine_idling
3.294093,-1.532606,0.359088,1.514651,0.118886,0.172434,1.018789,-0.667575,0.474999,0.700284,0.182105,0.234474,-0.074192,0.35639,2.05167,-0.361743,-0.803153,-0.597836,0.270314,0.341549,engine_idling
3.216452,-1.496766,0.823779,1.522022,-0.248555,0.388686,0.98315,-0.757773,0.377129,0.767486,0.138978,0.221202,-0.545904,0.260531,1.974079,-0.414668,-0.588909,-0.614033,0.248546,0.293814,engine_idling
3.27181,-1.513958,0.534502,1.548936,-0.095536,0.298587,0.979965,-0.751441,0.531687,0.687293,0.143265,0.348648,-0.066322,0.337403,2.06894,-0.335553,-0.731507,-0.643659,0.2184,0.313309,engine_idling
3.286384,-1.568684,0.488083,1.590291,-0.057248,0.107832,0.995995,-0.717374,0.532106,0.753424,0.228363,0.342524,-0.101553,0.382031,2.147181,-0.319952,-0.762585,-0.649304,0.213101,0.304854,engine_idling
3.282192,-1.52574,0.513885,1.560472,-0.082627,0.150847,0.89128,-0.691873,0.484737,0.689011,0.188735,0.281735,-0.042042,0.383803,2.152222,-0.213389,-0.749891,-0.638247,0.201283,0.397086,engine_idling
3.263809,-1.523455,0.537098,1.568072,0.006654,0.167491,0.992058,-0.741453,0.448566,0.668852,-0.014466,0.348304,-0.04665,0.338278,2.018682,-0.212468,-0.659903,-0.584206,0.095478,0.359689,engine_idling
3.297995,-1.604605,0.319659,1.522256,0.238149,0.11797,1.073861,-0.69891,0.411275,0.676476,0.026454,0.267696,-0.059687,0.444963,1.914651,-0.362334,-0.661506,-0.532325,0.045158,0.354679,engine_idling
3.242329,-1.588584,0.566982,1.559426,-0.140656,0.061979,1.086582,-0.758188,0.538308,0.674662,0.033826,0.254721,-0.090427,0.378364,1.952716,-0.378195,-0.638917,-0.596709,0.077891,0.377904,engine_idling
3.214526,-1.626076,0.670746,1.592071,-0.244883,0.016567,1.11296,-0.802428,0.63883,0.707816,0.129054,0.324286,-0.224429,0.282827,2.016013,-0.425203,-0.71021,-0.647359,0.088219,0.3635,engine_idling
3.255361,-1.577742,0.654042,1.80843,-0.121722,-0.100284,1.09306,-0.794361,0.588642,0.623522,0.044648,0.241509,-0.164247,0.429694,1.873233,-0.420454,-0.632363,-0.412347,0.052668,0.299572,engine_idling
3.299599,-1.52718,0.730122,1.900036,-0.203843,-0.050505,1.285654,-0.855258,0.600715,0.618834,0.090011,0.261565,-0.256418,0.298462,1.742809,-0.504369,-0.603792,-0.224932,-0.046436,0.217201,engine_idling
3.35415,-1.549805,0.752732,1.789113,-0.302551,0.124896,1.344366,-0.917686,0.613455,0.620966,0.078293,0.367578,-0.328194,0.369185,1.662482,-0.457137,-0.553599,-0.048536,-0.133887,0.272972,engine_idling
3.183667,-1.571999,0.673142,1.529617,-0.144198,0.183201,0.957138,-0.72419,0.336915,0.799933,0.15269,0.206135,-0.454272,0.378747,1.96576,-0.321991,-0.509957,-0.495059,0.195439,0.242903,engine_idling
3.372631,-1.490194,0.755102,1.843054,-0.269423,0.222249,1.381844,-0.909132,0.649296,0.575684,-0.009604,0.398389,-0.334235,0.318871,1.654096,-0.463138,-0.498939,-0.102449,-0.127073,0.185323,engine_idling
3.220846,-1.572078,0.577353,1.552102,-0.04128,0.204744,0.948771,-0.746287,0.312845,0.802463,0.147865,0.262142,-0.414002,0.23612,1.976693,-0.286909,-0.610834,-0.564668,0.221529,0.294063,engine_idling
3.167478,-1.512418,0.590465,1.494471,-0.04895,0.274063,0.945713,-0.739867,0.309424,0.773654,0.197893,0.227781,-0.402624,0.249866,1.988821,-0.376246,-0.650668,-0.541977,0.243066,0.289709,engine_idling
3.13302,-1.464273,0.650245,1.479695,-0.086706,0.272375,1.070141,-0.739165,0.334378,0.695593,0.20419,0.253568,-0.446539,0.474693,2.121177,-0.491386,-0.640171,-0.574521,0.158623,0.217701,engine_idling
3.099361,-1.499954,0.734676,1.485908,-0.14203,0.334512,1.118826,-0.711806,0.335494,0.6204,0.131232,0.237114,-0.577918,0.639035,2.095147,-0.575668,-0.706436,-0.593433,0.106524,0.16693,engine_idling
