,0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
3455,0.482022,-1.2376,-0.622504,-1.407857,-0.186969,0.052148,-0.312459,0.069484,-1.374933,1.03655,0.210954,-1.099596,0.607411,0.606367,0.374424,-0.404698,1.59906,0.082715,0.367264,-0.847942,street_music
3456,0.128662,1.048928,1.223711,-0.475351,0.271642,-0.303645,0.658424,0.473429,-0.405664,0.253193,0.546204,0.417569,-0.2051,0.659683,-0.184818,0.20195,0.151038,-0.021161,0.364603,0.333363,street_music
3457,-6.94966,4.019254,1.069034,1.006508,1.01745,0.345931,0.08576,-0.505182,0.592451,-0.888109,1.158732,-1.765615,-0.172137,-0.690175,-0.830287,0.721055,0.597136,0.444229,-0.08109,0.443928,street_music
3458,0.260062,-0.250951,-0.848392,0.666736,-0.528539,-0.278641,0.184012,-0.75989,-0.424217,-0.073369,0.743182,0.266792,-0.701559,-0.05907,-0.530055,-0.928741,0.809334,-0.208149,0.706281,0.31701,street_music
3459,1.927043,-0.600764,-0.286457,-5.2e-05,0.459202,-0.501749,0.566862,-0.423467,-0.26414,-0.083817,0.408991,0.45089,0.21292,-0.507223,0.173907,-0.045772,0.155454,0.133806,-0.11323,0.183412,street_music
3460,2.361657,0.466872,-0.110148,0.679376,-0.147647,0.242349,-0.230472,0.106352,-1.464858,0.339356,0.533857,0.833653,-0.626757,-0.431194,0.163415,0.23207,-1.167553,0.965606,0.204156,0.1591,street_music
3461,1.474684,0.40261,0.125528,-0.288146,0.15812,-1.12771,0.539873,0.142782,0.095281,-1.569963,1.109566,-0.131044,-0.739212,-0.164998,-0.121856,0.473493,0.386652,0.118827,0.525163,-0.427979,street_music
3462,1.065273,1.61458,1.193366,0.813931,0.062226,-0.527902,0.427283,-0.532674,-0.240526,0.060668,0.703922,-0.548332,0.870386,-0.297598,-0.077689,-0.141778,0.577003,0.123354,-0.882714,0.062984,street_music
3463,0.063668,-0.419304,0.511148,-1.037725,0.400029,0.057403,0.305575,0.297187,-0.013652,0.273782,0.134238,0.05683,-0.185175,-0.848309,-0.234861,-0.013777,0.374765,-0.314743,0.306408,0.04935,street_music
3464,-2.95572,1.757273,2.042538,0.928188,0.999347,-0.300333,0.134421,0.820016,-0.289261,0.536927,0.564689,-0.387678,-0.191404,0.612802,0.144886,-0.128506,0.241241,-0.028529,-0.263016,0.293575,street_music
3465,-0.176458,1.011463,0.593655,-0.537135,0.223734,0.194089,-0.744275,0.169795,-0.108627,0.146332,0.26247,0.322539,-1.375873,-0.393218,-0.519593,-0.392822,0.217419,-0.309412,0.716106,-0.170481,street_music
3466,-1.07558,-0.48078,-1.793951,1.156229,0.046952,-0.868498,0.345326,-0.667633,-1.240152,0.186522,0.384044,0.278697,-0.928722,0.62065,-0.086533,-1.170825,0.762427,0.341628,0.369112,0.011031,street_music
3467,1.910253,-0.248972,-3.024904,0.007889,1.299299,2.899344,-1.042684,1.55382,-0.559221,-0.790225,-0.762614,2.9309,-2.099863,0.75773,-1.403744,0.050445,0.658999,1.415691,-1.033279,-0.957583,street_music
3468,0.19242,1.716416,-1.435893,0.329035,-1.411282,1.848998,-2.470269,0.497851,-0.134788,-0.010901,-0.355956,-0.265845,0.72919,1.318339,1.052564,0.043507,0.493217,0.126483,-0.375643,0.888257,street_music
3469,2.175335,2.307671,2.060922,0.253442,0.527761,0.383907,-1.893091,0.239563,0.323175,-0.570873,0.337557,-0.76539,-0.117204,-0.626872,0.843836,0.794569,0.288895,0.069418,-0.64811,-0.14307,street_music
3470,2.621317,-1.774749,1.485232,-0.169063,0.746253,-0.476489,-0.053106,-0.894256,1.109959,1.557779,0.580831,0.362254,-0.243059,-0.057487,0.855489,0.195721,0.580499,0.583694,-0.176609,-0.214396,street_music
3471,1.880494,-0.230567,0.097079,-0.090102,-0.204984,-0.730385,0.519321,0.646596,-0.216282,-0.777878,0.782758,-1.270718,-0.060582,0.08025,-0.060476,0.224824,0.571904,0.141371,0.121489,-0.330399,street_music
3472,-0.322499,1.637343,-0.673822,0.37258,0.074754,-1.078151,-0.443036,1.237651,-0.146703,0.315858,0.889974,0.018192,-0.741358,0.859776,-0.041128,0.461673,-0.504942,0.646224,0.741489,-0.472444,street_music
3473,-3.810266,-0.349596,-1.42509,0.821257,-1.116454,0.755748,0.273155,-1.980644,-1.198853,-0.735381,0.60216,-0.41211,-0.616208,-0.161934,-0.305906,-0.081364,0.467007,0.036087,-0.321868,0.720728,street_music
3474,1.313028,1.433534,0.711665,0.210811,-0.557233,-0.452395,-0.509656,0.096049,0.469538,-0.729767,-0.391794,0.591331,-0.391485,-0.600985,-0.51297,-0.142445,0.451695,0.59967,0.626163,0.192577,street_music
3475,0.508264,0.581802,0.985863,-0.087379,0.35175,0.326961,-0.161898,-0.472504,-0.355825,-0.767225,0.034406,0.108323,-0.573674,0.240296,-0.03021,-0.138373,-0.326183,-0.152264,-0.02973,-0.449074,street_music
3476,-0.954812,-0.731156,-0.047081,0.919911,-0.185685,0.592716,0.528162,-0.294048,-0.218716,-0.698949,-0.285181,0.459702,-1.504851,0.618189,1.261399,-0.709303,-0.485306,0.433372,0.92119,-0.110064,street_music
3477,-1.852236,1.69645,-1.482197,1.733681,-0.900942,-0.725178,0.200976,-1.317589,-0.386103,-0.327881,0.253226,-0.366916,-0.305539,-0.082554,-0.575667,-0.225343,1.50945,-0.15029,-0.465008,0.541669,street_music
3478,0.343232,2.11172,-0.242191,-0.640553,0.862156,-0.485047,-1.139514,0.091822,-0.464812,0.05363,-0.508024,-0.322931,-0.111856,0.313502,-0.00865,0.78608,0.866038,-0.19139,-0.087189,0.489679,street_music
3479,-1.409204,0.520364,-0.965314,0.443905,0.65506,2.959528,-1.380409,0.724532,-1.187487,-0.665419,1.910463,-0.272598,0.263218,0.213622,-0.720684,0.744176,-0.306534,0.073354,0.623213,0.558247,street_music
3480,-0.156449,0.044657,1.977481,0.711646,0.248492,-0.817699,-0.192615,0.060515,-0.411751,0.601186,-0.16342,0.058331,-1.025866,0.793078,-0.617301,0.589121,0.402695,-0.339417,0.440477,0.137765,street_music
3481,-0.256966,-0.426146,1.621815,0.047421,0.412572,-0.222435,-0.72402,-0.120889,0.27234,-0.205854,0.332387,-0.337285,-0.269537,-0.538065,0.209479,-0.048715,0.920294,-0.266921,-0.667167,0.205405,street_music
3482,-3.660913,3.439837,-0.267079,-0.482623,2.424536,-1.270599,-1.361787,0.65891,0.32959,-0.157338,-1.042597,-0.991317,0.224897,1.217627,-1.05575,0.912685,0.508731,0.425339,-1.180573,0.64857,street_music
3483,1.568289,0.374398,1.025177,-0.129789,0.99181,0.371627,0.526893,0.121628,0.322013,0.730626,0.392852,0.008131,-0.539061,0.976671,0.336582,-0.171445,0.198393,0.324644,0.840197,-0.390439,street_music
3484,1.537448,-1.366294,0.089894,-1.724801,0.632851,0.04749,0.216293,1.420008,0.573611,-0.288941,-1.250173,-0.894697,0.086921,-0.424408,-0.225101,-0.030597,1.060416,-0.617051,-0.474484,-0.217389,street_music
3485,0.133279,2.076973,-0.325365,-0.01375,0.859835,-0.878482,-0.361312,0.717594,-0.041085,-0.887647,1.578009,0.845584,-0.697181,-1.73738,2.17315,0.318788,2.167883,1.239307,-2.968112,0.375663,street_music
3486,-0.869628,0.42308,-2.462205,1.11737,0.717073,0.932019,-1.681182,0.297151,-0.670518,0.077349,1.355747,-0.41651,-0.253939,-0.347221,-1.54964,0.013516,-0.31304,-0.135046,0.365245,0.524347,street_music
3487,0.286724,1.220966,-1.103657,-0.579794,-0.271691,0.457033,1.119282,0.550015,1.215644,-2.668913,0.52835,-0.730585,0.159838,0.329929,-2.146381,0.6266,2.259148,0.972593,-0.422777,-0.330012,street_music
3488,-2.364137,0.508659,0.49431,0.229273,-0.232355,-0.626158,1.009776,-0.085646,0.223727,-0.589888,0.525898,-0.857805,-1.244483,0.617464,-0.826697,0.527524,1.317063,0.147875,0.10417,-0.221233,street_music
3489,1.159069,1.201882,-0.456925,-0.151481,0.223916,-0.056584,-1.288022,1.239433,-0.63173,0.675729,0.262243,0.425911,-0.993159,-0.356611,-0.190179,0.006035,0.00301,0.25607,0.704315,-0.372453,street_music
3490,-3.37287,-0.836207,-1.782744,0.539702,-0.846088,0.829883,0.409104,-2.158759,-1.17057,-0.531833,0.243962,-0.485353,-0.607418,0.254067,-0.417183,0.607104,-0.159546,0.820935,0.193148,0.412915,street_music
3491,-2.814668,1.918249,0.237924,-0.439796,-1.592707,0.664034,-0.124665,1.37656,0.094273,0.032075,1.375214,-0.380953,-0.296852,-1.12753,-0.220889,0.865749,0.077529,1.664425,-0.832625,1.483346,street_music
3492,0.04372,-0.884295,-0.765917,0.996739,-0.079015,-0.346411,0.010571,-0.69873,-0.796088,0.003906,0.464048,0.363479,-0.522527,0.31005,0.030797,-1.028412,1.269827,0.280381,-0.029357,-0.239453,street_music
3493,-7.046645,5.137618,1.833749,1.929136,0.55394,0.582001,0.372072,3.295165,1.677971,1.623516,0.31248,-0.295842,0.458621,-1.33771,2.634392,0.625478,2.202735,1.843603,-0.315521,0.27111,street_music
3494,-0.435363,1.898312,-0.719249,-0.330022,1.725939,-0.036434,0.207123,0.202142,0.133983,0.12275,-0.202924,-0.242448,-0.384266,-0.155265,-0.654233,-0.041787,0.058458,0.187082,0.286354,-0.022018,street_music
3495,-0.048109,-0.075369,1.951742,-0.063968,0.11926,0.033216,-0.626934,-0.274109,-0.368315,-0.896853,0.959936,-0.317204,0.104505,0.374868,0.502373,-0.393098,-0.598145,0.397715,-0.174914,0.349757,street_music
3496,-3.115955,2.796198,0.485969,0.209609,0.923033,0.10292,0.490982,-0.050047,0.372346,0.907689,0.204622,-0.368125,-0.057619,-0.309663,0.011248,0.050397,-0.071382,0.169707,0.06778,-0.188111,street_music
3497,0.753958,-0.265716,-2.147853,1.104612,-0.46762,-1.074186,0.161631,0.077736,-0.368163,-0.698991,-0.553864,0.757353,-0.757011,0.158492,0.001174,-0.924428,0.53567,0.672036,-0.186069,0.579768,street_music
3498,1.406914,0.787538,0.308581,-0.41757,-0.989285,-1.348916,-0.043933,1.287872,0.74987,-0.941199,0.814824,0.058956,-0.954466,4.855112,1.631989,-2.148111,-1.344348,0.381326,-0.419968,-1.001146,street_music
3499,-1.411501,3.181924,1.908512,-0.594597,1.446853,0.876048,-0.752688,-0.435514,1.000914,0.052659,-0.365256,-0.114349,-1.022399,0.710731,0.0159,1.13558,0.851988,0.804377,-0.730094,0.180453,street_music
3500,2.084907,-0.75983,0.09892,-0.055816,0.306157,-0.51383,0.798116,-0.549107,-0.101146,0.104355,0.260616,0.219649,0.267977,-0.798181,0.162403,-0.045824,0.025486,0.115133,-0.09427,0.054276,street_music
3501,0.9547,1.389655,-0.11775,0.142924,0.421411,-0.811823,0.37873,0.625433,-0.748517,0.182742,0.614394,0.239003,-0.475692,0.576076,0.146676,0.075716,-0.496944,0.426835,0.777276,-0.481803,street_music
3502,2.041245,1.089703,-0.789252,-0.870063,0.716153,0.005963,0.023556,0.011569,0.090021,-0.468532,0.894986,0.054954,-1.420476,-0.046522,-0.220272,0.012484,0.063351,-0.496042,0.909103,-0.140342,street_music
3503,0.196969,-0.37836,-1.604969,-0.564125,0.546203,-0.816605,-0.517921,-0.805739,-0.521498,0.20929,0.058112,0.502459,-0.381544,-0.550536,0.36287,0.027664,0.073214,0.458571,0.556137,-0.093312,street_music
3504,0.888865,2.089993,-0.559853,0.103374,0.284373,-0.496896,0.356535,0.810344,-0.931687,0.349171,0.079672,-1.299057,-1.646928,-0.397475,-1.024313,0.024714,-0.80187,-0.235048,0.166068,-0.215703,street_music
3505,-1.736325,1.269405,-0.504995,0.224905,1.194567,-0.924124,0.081332,-0.358215,0.34354,-0.76996,0.507086,-0.206634,-0.239577,0.407958,-0.610788,-0.062554,0.504839,-0.386669,-0.098946,0.020953,street_music
3506,0.325441,1.001342,0.404064,-0.098715,0.395014,0.954081,0.319514,0.11123,-0.358899,-0.190711,0.342134,-0.538824,-0.681861,-0.390792,0.084333,0.171071,0.131369,0.118813,-0.297872,0.075476,street_music
3507,-1.375938,-0.614818,1.039134,-0.329395,0.433799,0.172397,-0.508849,-0.314094,0.929547,-0.241994,0.454701,0.396993,-0.8908,-0.604301,-0.01055,0.869814,0.576768,0.483473,0.627806,0.06078,street_music
3508,-1.888568,4.942118,1.582428,-0.269485,-0.272197,-1.552649,-0.679211,-0.341941,0.729489,-0.717468,0.079998,-1.407393,2.074456,-0.650672,0.532112,0.369405,-0.737494,-1.31459,0.56867,-1.488933,street_music
3509,0.195786,1.921509,0.136809,0.023482,0.433682,-2.234494,0.089244,-0.598536,0.38599,-0.658966,0.652481,-0.478508,-1.017708,-0.541649,-0.654308,0.656466,0.7572,0.557199,1.54151,1.018523,street_music
3510,0.144181,-0.111331,0.710777,-0.207097,0.345348,0.117761,0.333223,0.039222,-0.667951,-0.103451,0.949492,-0.127897,0.007367,0.469681,-0.275857,0.888661,0.319598,-0.186636,-0.19161,-0.584523,street_music
3511,1.246435,2.435755,-0.716455,0.478716,1.170066,-0.260837,0.092435,1.218241,-0.105249,-0.949575,-0.305176,0.206445,-0.79581,-0.779409,0.225337,0.182049,-0.032909,0.905073,0.234779,0.130955,street_music
3512,3.376362,1.209644,-0.590749,-0.443324,0.322041,0.221571,-1.215634,0.248194,-0.065245,0.031255,-0.347192,0.405536,-0.961907,-0.820366,-0.12106,0.015628,-0.460917,-0.325235,0.74454,0.292546,street_music
3513,0.407954,2.435001,2.375445,0.660113,-0.108915,-0.637499,-0.597592,0.154883,0.515733,-0.631613,0.032642,-0.057575,-1.010571,-1.208082,-0.327746,0.272526,0.442137,-0.333907,0.90939,1.219221,street_music
3514,-2.556621,2.034133,0.793355,-0.098202,-0.114396,0.063807,0.136044,-0.447934,-0.4252,0.525092,0.028236,-0.331117,-0.376032,-0.024071,0.025104,0.051657,0.134499,0.338013,0.161682,-0.594532,street_music
3515,-1.119202,-0.550494,2.333818,-0.589549,0.834291,-0.615585,-0.972076,-0.025254,0.11049,0.142758,0.115086,0.166083,-0.110056,0.696637,0.204536,-0.306648,-0.075356,0.028062,-0.116364,-0.119041,street_music
3516,-1.048954,5.212101,-1.071005,0.120279,1.242281,-1.523502,0.719847,-1.095655,-0.375325,-4.540271,-2.340071,5.211711,1.831956,-1.102678,0.644068,-1.795637,-0.127408,0.068772,0.745251,-1.348305,street_music
3517,-6.56684,3.850077,0.063745,1.650146,1.173716,-0.760379,-0.053575,-0.215277,0.931459,-0.760445,0.630014,-1.901956,0.086495,-0.780801,-1.310837,0.018007,0.602832,0.423403,-0.000423,0.532385,street_music
3518,2.741404,-0.19279,-0.035024,0.493796,0.978553,1.601155,0.132393,0.629028,-0.084184,-0.427138,1.23221,-0.641062,-0.891563,-0.471138,-0.655476,-0.321649,0.314931,0.223567,0.471279,-1.076191,street_music
3519,-1.185822,1.462918,-0.9858,1.214627,0.24237,0.869165,-0.072905,0.021483,0.250009,-1.535956,0.9781,-1.264933,-0.47951,-0.512974,-0.607729,-0.659349,-0.999459,0.908964,0.192577,1.230477,street_music
3520,3.152363,0.829356,0.911959,-0.073978,0.9911,0.185191,0.036918,0.148126,-0.155594,0.94132,-0.528906,-0.625345,-0.138178,-0.08993,-0.186275,-0.058387,0.03257,0.625475,0.403187,-0.126317,street_music
3521,1.855165,1.530033,0.783082,0.08676,0.613323,-0.829018,-0.047636,0.282453,0.152643,-0.42171,0.740529,-0.595726,-0.749006,-0.038508,-0.278471,0.000663,0.175412,0.303722,0.837308,0.427156,street_music
3522,-4.696648,1.288351,2.327509,2.586959,0.762961,0.43806,-0.489053,0.40852,-0.213855,0.284292,0.432092,-0.347934,0.364515,0.219892,-0.677869,-0.09372,0.539886,0.729821,-0.465202,0.813959,street_music
3523,-0.03346,-0.852732,1.268638,-0.761528,1.971947,-1.609541,-1.098362,-0.709836,-0.113097,-1.085612,1.625306,-0.203118,-0.941139,0.393935,-0.574696,0.285211,-0.228613,0.750916,0.611265,-0.426941,street_music
3524,0.936379,0.240435,0.570958,-0.887265,0.521789,0.167293,0.622367,0.21199,0.037139,0.12493,0.60804,0.382044,-0.054431,-0.546437,-0.515066,0.168715,0.348483,0.217654,0.21373,-0.034844,street_music
3525,-2.019475,0.917017,0.306877,-0.731034,0.254507,0.039413,0.144036,0.014874,-0.205558,0.425862,0.284881,-0.866112,-0.065812,-0.214213,-0.238224,0.027479,0.372903,-0.212379,0.137216,-0.090743,street_music
3526,-0.402722,3.896316,-0.035265,0.522063,0.340863,0.380451,0.27551,0.593395,1.078404,0.028624,-0.519159,0.067755,-0.252802,-0.614536,1.668538,-0.279096,0.879023,1.267666,0.208865,0.247069,street_music
3527,-0.568136,1.370828,1.640066,0.439187,0.488492,0.896741,0.507215,0.291998,0.303495,-0.763755,-0.016051,0.369553,-0.810028,-0.767662,1.64496,0.582235,1.027836,-0.215372,-0.051619,-0.403297,street_music
3528,-1.790204,0.366783,1.760837,0.646005,0.934884,0.483544,0.144873,-0.409277,-0.243753,-0.499981,0.109152,0.15533,-0.102258,-0.609269,0.417368,0.086649,0.46093,0.271038,-0.219572,-0.029976,street_music
3529,-2.029198,5.920101,0.94024,0.448011,-0.139102,-0.307904,0.374972,-1.575059,0.124815,-4.12887,-3.069885,4.422113,1.24042,-1.239426,0.674454,-1.247744,0.284501,-0.179998,0.800872,-0.950743,street_music
3530,-2.804834,0.498866,0.423334,-0.912539,0.046806,0.153909,-0.216353,-0.379865,0.030501,0.408718,0.349646,-0.564371,-0.579054,0.063172,-0.197051,-0.228057,-0.173727,-0.138124,-0.060715,-0.44751,street_music
3531,-2.348546,0.055245,1.103137,2.188363,1.407222,0.36882,-0.29732,-1.10469,0.969602,-1.002795,-0.552071,-1.054147,0.168551,-0.797133,0.638828,-0.20581,-0.222631,0.003483,-0.429925,0.265402,street_music
3532,-2.089244,0.79534,0.281681,-0.665893,0.056305,-0.024404,-0.239123,-0.289636,-0.151007,0.401466,0.299946,-0.490048,-0.19963,-0.042296,-0.032919,0.082502,0.270679,-0.152653,0.018647,-0.343287,street_music
3533,-4.381859,-0.459372,-1.502173,0.379172,-0.560094,0.418614,0.681237,-1.376108,-0.919255,-0.801676,0.557455,-0.16375,-0.132486,-0.568186,-0.180564,-0.169438,0.435153,0.808508,-0.318938,0.485295,street_music
3534,0.273074,1.300276,0.231565,0.04161,0.436365,-0.064598,0.447971,0.863949,-0.42459,0.567504,0.483287,0.702233,-0.843321,0.13857,0.229463,-0.293229,0.167784,0.440438,0.637555,-0.020623,street_music
3535,-1.650347,3.100498,1.448049,1.115777,1.370721,1.158418,-0.801657,0.513939,0.670005,-0.996095,0.416344,-0.306187,-0.307621,0.404313,0.415971,-0.396364,-0.298969,0.092174,0.247894,0.015499,street_music
3536,2.660207,1.268293,1.048488,1.477493,0.08097,-0.118579,0.587953,-0.052079,0.530856,-0.202645,0.098098,-0.64741,1.056699,-0.732145,0.010091,0.122472,-0.116742,0.085029,-1.002546,-0.005223,street_music
3537,-2.678326,4.976376,1.92892,-0.194012,0.538834,1.247241,-1.625998,0.595184,0.639274,-0.462225,-0.453214,0.093553,0.127615,-0.150362,0.78669,-0.273757,0.165695,0.162563,0.207471,0.015378,street_music
3538,-0.961387,3.84661,1.890985,-0.458999,0.071973,-0.088415,-0.891636,0.103425,0.406127,-0.164765,-0.048426,-0.186936,-1.969322,-1.171983,-0.108977,-0.33619,-0.26294,-0.772487,-0.276236,0.23163,street_music
3539,-3.366989,3.846101,-1.122267,-1.218074,1.311822,-0.780739,0.260013,-0.67872,0.479304,0.306978,0.677146,-0.31761,-0.120589,0.061848,-0.523312,0.213594,-0.638259,-0.048392,-0.221537,0.805268,street_music
3540,0.304156,2.001285,0.379015,-0.466528,-0.889155,-0.272359,-1.646095,0.874344,0.829411,-0.717895,0.989427,-0.209679,0.123137,2.247957,0.694445,-1.451486,-1.396237,0.565912,-0.181386,-0.863164,street_music
3541,0.258499,-0.92135,1.597886,-0.681101,0.897111,0.000221,-0.24842,-0.032553,0.72515,-0.859868,0.352213,-0.879883,0.244993,0.129294,-0.067181,0.150371,0.099671,-0.058795,-0.043124,0.10502,street_music
3542,0.242645,1.713524,1.545765,0.047744,0.105102,0.306449,-0.581283,0.328092,-0.21773,0.650041,0.150088,0.09557,-0.545845,0.421375,-0.365314,-0.141879,-0.196763,0.140956,0.216501,0.207546,street_music
3543,0.832739,1.948767,1.467467,-0.182858,-0.546131,-1.127061,1.171028,0.159885,-0.386275,-1.165578,0.400563,0.928656,-1.828735,-0.792463,-0.229845,0.757136,-0.551601,0.376445,-0.366375,-0.267033,street_music
3544,-2.120595,1.492599,0.126312,0.044197,-1.977231,-0.856157,0.024677,0.719312,0.53934,-0.689108,2.638971,-0.697874,-0.885323,-1.725532,0.168724,1.013809,0.186561,-0.071109,0.080807,0.959336,street_music
3545,2.159705,-1.155355,0.186318,-1.415276,0.701229,-0.493216,0.363979,0.671708,0.618578,0.247195,-1.22304,-0.607953,0.072471,-0.588225,-0.289062,-0.019579,0.494001,-0.296263,-0.469628,0.210531,street_music
3546,3.91005,0.89859,0.374074,-0.71719,-0.138577,-1.015255,0.25987,0.342412,-0.180863,-0.804854,0.149966,0.210411,-0.868011,0.328848,0.016262,0.623046,-0.364478,-0.267793,0.109524,0.090406,street_music
3547,-3.909889,3.789928,1.706233,0.42166,-0.495482,1.380214,0.141406,-0.227731,-0.326549,-0.608471,0.471937,0.792148,0.233137,-0.595651,0.147305,-0.641252,-0.242385,0.215231,-0.3121,0.559799,street_music
3548,-0.009044,-0.762181,-1.692071,-0.725232,-0.712756,-0.341746,-0.091461,0.234998,-0.66766,-0.965903,-0.311978,0.662441,0.863249,0.640476,0.038833,-0.247838,0.727038,-0.335849,-0.305582,0.665992,street_music
3549,0.712815,1.350556,2.24344,-0.071847,1.752071,-0.463454,-0.888752,0.797604,0.164032,0.0834,0.070957,-0.106848,0.071075,0.120044,0.026139,-0.070759,-0.091254,0.329829,0.161359,-0.022446,street_music
3550,-0.588507,0.13936,-0.698993,-0.275978,-0.386316,-0.902535,0.43149,-0.106028,-0.266903,-0.58243,-0.154855,0.114938,-0.724104,0.397862,0.503292,-0.159722,0.405836,1.25486,0.325306,-0.383382,street_music
3551,-0.450388,1.831931,0.877752,-0.187589,0.522282,-0.517789,0.285633,-0.021922,0.373658,0.166403,0.727983,-0.134763,-0.184081,0.667296,0.084461,0.041613,0.001486,-0.018358,0.133186,-0.381677,street_music
3552,-4.761971,3.368809,1.721179,-0.071847,1.031987,0.286021,0.000788,-0.858167,-0.065995,0.145799,0.355488,0.022275,0.108204,-0.500116,-0.052029,0.60006,0.189096,0.239901,-0.190372,0.012496,street_music
3553,-0.177251,-0.527397,-0.890705,-0.793457,-0.562078,0.540778,-0.313178,0.012396,-0.669516,-0.489025,-0.171962,0.780267,0.554129,-0.337561,0.226876,-0.62968,0.352635,-0.466646,0.129332,0.318525,street_music
3554,-0.039709,2.505489,-1.62491,0.973594,-1.409096,2.167553,-2.290548,-0.237625,0.317337,-0.373337,-0.770289,-0.209189,0.640373,0.618837,0.799277,0.884361,0.654126,-0.283478,-0.372265,1.585236,street_music
3555,-1.274911,-0.02687,0.854709,1.83491,-0.203784,-0.273479,-0.18455,-0.62133,0.03226,-0.964321,-0.110962,-0.478789,-1.024543,0.333156,-0.182981,0.866024,0.875284,-1.617216,0.092872,0.825914,street_music
3556,-2.127215,5.675057,-0.657801,0.773347,-0.271357,-0.543129,1.736561,-1.208773,1.524918,-5.381066,-2.813388,3.506205,0.259146,0.380707,0.203961,-1.727615,0.198111,0.402676,0.943811,-1.223193,street_music
3557,-1.954696,3.217311,-0.053085,-0.23267,1.297866,-0.511269,-0.17129,0.954645,0.2313,-0.172049,0.384484,0.287014,-1.325957,0.951742,-0.977771,0.187743,-0.677868,0.495407,0.185283,1.099733,street_music
3558,-0.230357,1.356203,2.046003,0.32759,0.636496,0.363246,-1.375006,0.32733,-0.393168,-0.007619,0.455694,-0.631195,-0.406771,-0.534654,2.002493,0.902121,1.158563,-0.023709,-1.31163,-0.764061,street_music
3559,1.520199,0.922937,1.793407,-1.081683,0.602927,-0.275426,-0.572487,0.041796,-0.257337,-0.644637,0.634717,-0.158742,-0.440903,-0.499594,-0.882356,-0.211248,0.055777,0.534245,0.443648,0.21202,street_music
3560,2.43588,0.219792,-2.256044,-0.562091,-0.657261,2.689034,2.14282,2.301169,0.764334,-1.970293,-0.253442,1.596844,-0.402447,3.174369,-2.579224,-0.764666,0.533687,3.326232,-0.186094,-0.387579,street_music
3561,3.422762,0.946892,0.440105,-0.866623,0.122602,-0.630757,0.89614,0.40327,-0.255139,-0.932575,0.763476,0.017919,-1.068793,-0.155449,-0.234184,0.638582,-0.301227,-0.196888,-0.095078,0.012547,street_music
3562,3.117557,0.407406,2.309557,-0.202485,-0.057799,0.669485,-0.051354,-0.007042,0.012004,-0.320903,0.107807,0.427346,-0.315398,-0.750588,-0.438913,0.653369,-0.135211,0.424529,-0.008068,0.215007,street_music
3563,1.343174,1.108264,0.11064,-0.668625,0.151313,-1.12145,-1.215557,0.347146,-0.137473,0.390249,0.160542,-1.233076,-0.469337,0.245268,0.647521,0.587827,-0.322592,-1.29519,0.282481,0.520136,street_music
3564,-0.374253,-1.005097,-1.083308,0.885886,-1.069276,0.542973,-1.405249,0.0293,-0.89462,-0.122351,1.605272,-0.321918,-1.159388,-1.095223,-0.155306,-0.834352,0.340066,0.464708,0.568457,0.252652,street_music
3565,1.592441,1.042013,0.034226,1.392129,0.286817,-1.040338,0.800776,2.258831,1.133371,0.196779,0.521207,1.115662,-0.292293,-0.411143,0.173114,1.458833,-0.04529,-0.213988,0.474041,-0.437892,street_music
3566,-2.917982,2.06799,-1.445301,0.939596,-0.404368,-0.685331,-0.330965,-0.304924,0.067984,-0.396793,0.20926,-0.167787,-0.641009,-0.065259,0.337509,-1.464205,0.013044,0.072188,0.330366,-0.503329,street_music
